Date,Symbol,Open,High,Low,Close,Volume From,Volume To,ETH_Open,ETH_High,ETH_Low,ETH_Close,ETH_Volume From,ETH_Volume To,GDAX_Open,GDAX_High,GDAX_Low,GDAX_Close,GDAX_Volume From,GDAX_Volume To
2017-07-07 04-AM,BTCUSD,2595.17,2602.68,2588.85,2588.85,121.16,314395.48,265.85,267,264.68,267,779.63,207112.51,2597.31,2599.42,2589,2594.55,303.95,789215.5
2017-07-07 04-PM,BTCUSD,2520,2527.72,2510.18,2518,253.71,639237.08,244,250.74,243,246.13,4969.89,1227998.76,2525.33,2525.99,2515,2518.03,837.79,2111746.74
2017-07-07 05-AM,BTCUSD,2588.85,2598.02,2587.82,2596.46,73.87,191451.26,267,267,265.59,266.63,279.18,74362.89,2594.55,2596.89,2589.16,2595.53,166.2,431100.89
2017-07-07 05-PM,BTCUSD,2518,2539.5,2510.11,2534.03,132.3,333826.94,246.13,252,246,251.7,4296.54,1073125.68,2518.03,2529.99,2518.02,2528.99,637.14,1608393.24
2017-07-07 06-AM,BTCUSD,2596.46,2599,2580.16,2580.17,162.17,419733.37,266.63,266.7,262.55,263,1488.42,394263.04,2595.53,2597.88,2576,2576.01,436.2,1127504.14
2017-07-07 06-PM,BTCUSD,2534.03,2537.93,2505.81,2525.64,279.45,703724.24,251.7,252.25,246.42,247.69,3551.58,884262.23,2528.99,2535.29,2501.1,2515.95,823.62,2077491.97
2017-07-07 07-AM,BTCUSD,2580.17,2583.09,2567.32,2571.1,256.46,660326.24,263,263.9,257.1,259.98,5324.99,1390380.86,2576.01,2576.57,2568,2575.71,486.01,1250272.25
2017-07-07 07-PM,BTCUSD,2525.64,2530.5,2518.43,2525.75,148.65,375101.65,247.69,248.85,246.45,246.85,1330.56,329271.4,2515.95,2529.95,2515.66,2527.99,343.8,867899.28
2017-07-07 08-AM,BTCUSD,2571.1,2580.31,2555.61,2568,256.74,658622.96,259.98,261.34,257.5,259.85,1556.64,404149.18,2575.71,2575.72,2567.52,2570.13,193.22,496447.51
2017-07-07 08-PM,BTCUSD,2525.75,2528.55,2507.65,2510,209.28,525959.66,246.85,247,244.82,246.49,2173.77,534656.91,2527.99,2529.29,2515,2515,447.36,1127532.9
2017-07-07 09-AM,BTCUSD,2568,2571.85,2561,2564.99,142.31,365009.4,259.85,260.9,257.7,258.6,945.1,244570.95,2570.13,2574.49,2567.61,2573.32,117.11,301119.6
2017-07-07 09-PM,BTCUSD,2510,2517.1,2500,2500.66,238.36,597579.79,246.49,247.45,240.33,243,4024.88,978514.64,2515,2523.51,2493.17,2494.86,502.01,1260070.34
2017-07-07 10-AM,BTCUSD,2564.99,2580.56,2564.99,2573,65.97,169682.7,258.6,259.5,258,259.48,941.51,243878.38,2573.32,2586.62,2572.09,2582.68,146.47,377922.14
2017-07-07 10-PM,BTCUSD,2500.66,2500.66,2470.2,2474.72,300.87,747205.39,243,243.71,236.5,237.45,9194.56,2210724.68,2494.86,2494.91,2473.12,2473.13,990.62,2458252.29
2017-07-07 11-AM,BTCUSD,2573,2573.16,2546.78,2546.79,247.43,633147.68,259.48,259.5,252.75,252.75,4480.43,1144963.43,2582.68,2582.76,2556,2556,373.34,958077.96
2017-07-07 11-PM,BTCUSD,2474.72,2506.93,2472,2506.93,246.5,613958.23,237.45,242.93,236.61,240.5,5508.52,1318079.95,2473.13,2502.03,2472,2501.15,540.89,1345162.46
2017-07-07 12-AM,BTCUSD,2605.64,2613.99,2605.64,2608.55,51.92,135554.17,266.49,267,265.37,265.44,393.7,104768.06,2604.84,2606,2600.26,2606,393.39,1024825.3
2017-07-07 12-PM,BTCUSD,2546.79,2554.68,2522.95,2529.63,252.62,640609.93,252.75,254.9,250,250.3,6450.7,1623328.56,2556,2559.97,2532.62,2535.12,827.04,2103853.8
2017-07-08 01-AM,BTCUSD,2496.97,2505.13,2470.2,2484.86,415.64,1032188.53,237.4,238.5,231.76,234,9564.07,2242834.6,2492.78,2493,2471.22,2476,544.21,1351123.29
2017-07-08 01-PM,BTCUSD,2508.96,2526.59,2501.42,2517.31,394.88,994295.88,240,242.79,238.5,242,9092.29,2183252.54,2525.87,2529.44,2522.45,2525.48,285.97,722164.03
2017-07-08 02-AM,BTCUSD,2484.86,2491.79,2472.82,2482.1,189.39,470014.4,234,234.44,230,234,7519.51,1744986,2476,2494.92,2476,2483.36,415.95,1033994.16
2017-07-08 02-PM,BTCUSD,2517.31,2537.12,2512.05,2529.73,238.78,603548.79,242,249,241.5,245,5339.17,1312630.8,2525.48,2533.69,2521.48,2533.67,576.78,1458178.5
2017-07-08 03-AM,BTCUSD,2482.1,2503.74,2472.99,2497.04,277.74,692171.73,234,242.25,234,239.25,10308.87,2462645.38,2483.36,2501.18,2478.22,2500,432.59,1078056.86
2017-07-08 03-PM,BTCUSD,2529.73,2537.54,2515.11,2523.12,259.16,654708.61,245,247.51,244.55,246,1517.96,372869.68,2533.67,2533.67,2521.55,2526.18,354.14,896306.54
2017-07-08 04-AM,BTCUSD,2497.04,2514,2496.99,2509,309.08,774246.35,239.25,247.5,239.25,244.99,3083.64,751643.57,2500,2529.18,2500,2525.96,526.47,1325985.73
2017-07-08 04-PM,BTCUSD,2523.12,2535,2510.9,2520.07,206.06,520644.47,246,247.69,241.75,242,1720.74,423290.69,2526.18,2533.69,2523.07,2524.57,239.29,605617.32
2017-07-08 05-AM,BTCUSD,2509,2517.46,2500,2508.27,164.34,412050.05,244.99,246,238.89,242.6,2105.33,512775.7,2525.96,2529.99,2504.87,2517.11,277.87,699463.75
2017-07-08 05-PM,BTCUSD,2520.07,2523.25,2510,2513.44,120.17,302390.61,242,243.1,238,239.1,3018.19,725824.69,2524.57,2524.59,2506.41,2509.02,355.12,892352.14
2017-07-08 06-AM,BTCUSD,2508.27,2509.71,2479,2495,232.71,580986.99,242.6,243.51,237.81,241.07,4583.67,1105571.31,2517.11,2518.44,2491.19,2502.46,258.42,647323.65
2017-07-08 06-PM,BTCUSD,2513.44,2531.19,2510.05,2530.07,146.92,370407.27,239.1,242,238.03,242,1049.69,252116.23,2509.02,2533.69,2509,2533.69,190.18,479363.25
2017-07-08 07-AM,BTCUSD,2495,2512.13,2478.57,2484.19,295.97,736420.05,241.07,243.67,236.56,236.56,5305.02,1273197.29,2502.46,2523.95,2497.08,2498.58,227.66,570688.09
2017-07-08 07-PM,BTCUSD,2530.07,2540.56,2514.96,2526.3,190.89,482554.49,242,244.8,241.5,243,1169.72,284491.86,2533.69,2549,2521.51,2541.86,266.25,675649.27
2017-07-08 08-AM,BTCUSD,2484.19,2495.55,2475.13,2493.59,261.51,648813.88,236.56,240,236.32,238.5,4582.74,1096583.81,2498.58,2513.29,2492.29,2513.29,157.65,394261.79
2017-07-08 08-PM,BTCUSD,2526.3,2540,2525.04,2529.3,101.86,257824.66,243,243.48,239.5,241.5,1336.94,322584.37,2541.86,2553,2540.23,2541.41,208.13,530472.13
2017-07-08 09-AM,BTCUSD,2493.59,2505.51,2487.69,2502.99,84.85,211781.13,238.5,239,234.66,237.98,2790.83,660520.06,2513.29,2518.64,2504.48,2514.9,76.9,193079.15
2017-07-08 09-PM,BTCUSD,2529.3,2532.55,2517.22,2525,117.52,296881.81,241.5,242,239.78,241.5,1952.95,470454,2541.41,2547.48,2541.01,2541.67,167.94,427159.97
2017-07-08 10-AM,BTCUSD,2502.99,2517.12,2493.49,2505.43,201.18,504013.37,237.98,238,234.67,238,1976.14,466958.96,2514.9,2525.71,2506.45,2520,177.27,446183.22
2017-07-08 10-PM,BTCUSD,2525,2545,2525,2544.99,221.12,561592.1,241.5,242,238,241.3,3073.62,738051.85,2541.67,2563.5,2541.07,2561.88,447.17,1142287.43
2017-07-08 11-AM,BTCUSD,2505.43,2516.15,2487.72,2497.87,170.48,426221.46,238,238,235.76,236.28,1888.36,448118.43,2520,2521.31,2500.12,2508.25,151.78,381038.7
2017-07-08 11-PM,BTCUSD,2544.99,2552.64,2535.71,2547.85,236.78,602450.37,241.3,245,240,245,1284.24,311349.78,2561.88,2561.88,2552.68,2561.11,612.72,1568013.21
2017-07-08 12-AM,BTCUSD,2506.93,2506.93,2485.26,2496.97,169.58,423483.22,240.5,242,237,237.4,2511.81,601419.5,2501.15,2503.02,2485.98,2492.78,371.02,925844.52
2017-07-08 12-PM,BTCUSD,2497.87,2516.48,2496.8,2508.96,173.27,434291.33,236.28,240,236.28,240,7338.51,1756634.84,2508.25,2537.33,2508.25,2525.87,542.24,1371302.27
2017-07-09 01-AM,BTCUSD,2543.04,2550,2537.45,2548,70.76,180174.39,243.55,245.5,243.29,245.5,849.13,207768.76,2565.42,2566.95,2556.99,2564.37,226.58,580388.9
2017-07-09 01-PM,BTCUSD,2537.92,2541.57,2530,2535.94,129.89,329200.08,242.6,243.17,239.5,241.99,2612.5,628881.17,2552.78,2557.24,2524.17,2552.33,436.76,1111347.04
2017-07-09 02-AM,BTCUSD,2548,2548,2537.45,2545.65,56.74,144238.02,245.5,246.32,243.02,245.1,993.7,243702.91,2564.37,2565,2555.01,2564.66,165.47,423552.37
2017-07-09 02-PM,BTCUSD,2535.94,2550,2530,2538.01,100.76,255798.21,241.99,242.5,239.5,240.13,1542.39,370540.5,2552.33,2557.4,2551.06,2556.92,182.21,465124.38
2017-07-09 03-AM,BTCUSD,2545.65,2554.18,2542.66,2550.02,62.61,159487.61,245.1,247.5,244.17,247.45,1461.39,360309.39,2564.66,2569.83,2560,2566.99,272.21,698156.52
2017-07-09 03-PM,BTCUSD,2538.01,2553.19,2538.01,2551,79.56,202844.98,240.13,243.9,240,243.04,1582.33,384081.31,2556.92,2567.43,2556.92,2559.32,281.17,720214.9
2017-07-09 04-AM,BTCUSD,2550.02,2560.42,2542.96,2547.61,141.64,361594.08,247.45,250.77,246.24,247.17,3967.75,988904.29,2566.99,2579.84,2566.13,2572.95,272.25,700557.77
2017-07-09 04-PM,BTCUSD,2551,2555.03,2539.14,2545.22,88.66,225977.78,243.04,243.4,239,241.9,1484.88,357508.9,2559.32,2561.96,2553.62,2555.67,270.41,691472.77
2017-07-09 05-AM,BTCUSD,2547.61,2554.6,2537.45,2543.32,107.21,272621.21,247.17,249.99,245.32,247.12,1359.98,336228.05,2572.95,2572.95,2555,2559.39,287.43,735863.42
2017-07-09 05-PM,BTCUSD,2545.22,2549.93,2539.7,2546.51,45.62,115982.53,241.9,242.4,240,241.5,464.59,111894.6,2555.67,2555.7,2552.44,2553.79,214.86,548780.46
2017-07-09 06-AM,BTCUSD,2543.32,2546.5,2526.37,2539.02,169.88,430822.72,247.12,248.36,242.6,247.99,1550.08,378950.95,2559.39,2560.46,2548.5,2555.95,141.55,361369.85
2017-07-09 06-PM,BTCUSD,2546.51,2549.9,2536,2538,87.75,223191.29,241.5,241.8,240.5,241.79,1348.81,324807.17,2553.79,2554.79,2539.42,2539.82,201.58,513366.77
2017-07-09 07-AM,BTCUSD,2539.02,2548.2,2534.16,2539.24,63.83,162175.31,247.99,249.84,246.66,246.79,770.12,190981.37,2555.95,2557,2548.53,2549.65,94.54,241249.61
2017-07-09 07-PM,BTCUSD,2538,2539.18,2523.25,2530.13,187.14,473087.97,241.79,242.55,240.8,241.63,503.62,121814.27,2539.82,2543.62,2520.44,2542.72,386.95,981950.24
2017-07-09 08-AM,BTCUSD,2539.24,2541,2523.2,2523.2,118.79,300836.45,246.79,247,242,242.59,1351.7,329925.32,2549.65,2550.42,2548.5,2548.63,130.82,333455.82
2017-07-09 08-PM,BTCUSD,2530.13,2537.96,2525,2527.3,92.93,234990.76,241.63,242.55,240.8,241.36,486.17,117352.88,2542.72,2545.8,2537.36,2538.99,228.74,581502.71
2017-07-09 09-AM,BTCUSD,2523.2,2535.29,2522.35,2531.91,100.65,254541.91,242.59,243.75,242.25,243.22,775.9,188570.24,2548.63,2556.28,2548.5,2553.98,179.67,458244.4
2017-07-09 09-PM,BTCUSD,2527.3,2530,2513.65,2522.73,107.13,270020.4,241.36,242,240.8,241.22,547.55,132249.61,2538.99,2539.95,2528.08,2535,220.81,559465.11
2017-07-09 10-AM,BTCUSD,2531.91,2544.21,2531.91,2538.59,64.33,163264.57,243.22,246.58,243,245,1041.1,254409.42,2553.98,2559.09,2550.02,2554.6,97.15,248350.87
2017-07-09 10-PM,BTCUSD,2522.73,2526.92,2508.82,2508.86,152.17,382497.07,241.22,242,240.5,240.51,1267.7,305656.88,2535,2535.89,2512.37,2522.98,400.08,1009481.94
2017-07-09 11-AM,BTCUSD,2538.59,2548.48,2538,2542.81,108.94,276998.67,245,245.71,242.55,244,739.4,180506.46,2554.6,2559.46,2550.94,2553.34,99.12,253440.94
2017-07-09 11-PM,BTCUSD,2508.86,2518.81,2494,2499,238.9,598543.43,240.51,240.92,235,236.4,5547.91,1317561.43,2522.98,2522.99,2500,2508.99,352.88,885571.38
2017-07-09 12-AM,BTCUSD,2547.85,2554.36,2536.29,2543.04,129.86,330403.69,245,245,242.65,243.55,1465.19,357429.7,2561.11,2572.93,2560,2565.42,376.65,966165.72
2017-07-09 12-PM,BTCUSD,2542.81,2548.61,2532.17,2537.92,100.58,255506.29,244,245.56,241.5,242.6,1281.57,311415.29,2553.34,2555.88,2548.5,2552.78,121.26,309411.47
2017-07-10 01-AM,BTCUSD,2488.96,2508.6,2484.9,2505.07,174.18,435245.43,236.5,239.14,236,237,1697.25,403064.71,2497.15,2517,2495.93,2517,268.42,673168.31
2017-07-10 01-PM,BTCUSD,2444.47,2467.57,2406,2408,645.72,1576400.73,222.3,226.04,216.69,217.2,14606.34,3221595.85,2470,2481.23,2419.69,2430.73,587.38,1443620.33
2017-07-10 02-AM,BTCUSD,2505.07,2515.93,2502.84,2507.78,93.52,234552.71,237,239.2,237,237.07,2059.57,490947.73,2517,2523,2495.78,2514.86,341.32,858514.08
2017-07-10 02-PM,BTCUSD,2408,2434.89,2370.75,2378.03,1155.95,2790162.31,217.2,223.27,212.42,215.99,20053.49,4365403.99,2430.73,2444,2376,2403.21,1729.19,4169956.02
2017-07-10 03-AM,BTCUSD,2507.78,2512.94,2502.94,2505.16,278.9,699863.25,237.07,238.1,236.01,236.05,1801.01,427805.93,2514.86,2514.86,2510,2511.02,101.5,254986.27
2017-07-10 03-PM,BTCUSD,2378.03,2409.3,2362.49,2372.35,564.16,1348393.55,215.99,223,212.51,213.76,11480.36,2481302.2,2403.21,2425.46,2369.71,2383.14,981.32,2354170
2017-07-10 04-AM,BTCUSD,2505.16,2506.1,2494.55,2503.57,160.4,401064.21,236.05,237.23,233.76,236.6,1885.36,444423.84,2511.02,2513.38,2499.3,2512.94,323.1,809537.59
2017-07-10 04-PM,BTCUSD,2372.35,2430.22,2372,2404.37,303.07,730457.67,213.76,223.1,213.76,217.68,6410.22,1407477.96,2383.14,2429.85,2383.13,2412.81,742.27,1796696.97
2017-07-10 05-AM,BTCUSD,2503.57,2509.86,2498.8,2508.56,278.08,696229.43,236.6,237.92,235,236.79,1250.36,295603.63,2512.94,2517.3,2510,2516.73,106.47,267566.27
2017-07-10 05-PM,BTCUSD,2404.37,2425,2401,2417.57,267.13,645270.81,217.68,219.97,217,218,3056.31,667309.11,2412.81,2426.77,2401,2420.19,615.54,1486017.95
2017-07-10 06-AM,BTCUSD,2508.56,2511.75,2503.56,2507.7,151.52,379868.55,236.79,238.18,236,237.91,634.12,150624.51,2516.73,2516.84,2509.63,2516.29,132.39,332811.31
2017-07-10 06-PM,BTCUSD,2417.57,2420,2376.82,2404.68,210.24,504362.23,218,218,212.51,215.75,4519.14,971588.32,2420.19,2420.19,2390,2399.22,880.21,2119365.08
2017-07-10 07-AM,BTCUSD,2507.7,2514.6,2504.63,2512.99,130.29,326935.62,237.91,238.18,235,236.51,1235.07,292929.03,2516.29,2520.99,2513.38,2515.91,229.14,576636.18
2017-07-10 07-PM,BTCUSD,2404.68,2419.98,2394.33,2405.4,209.03,503502.78,215.75,219.76,215,215.5,3642.93,788491.66,2399.22,2419.41,2397.11,2404.61,680.66,1639276.69
2017-07-10 08-AM,BTCUSD,2512.99,2522.78,2505.65,2517.94,290.16,729294.1,236.51,238,234.16,235.21,3203.34,757240.89,2515.91,2516.81,2513.38,2515,157.6,396257.77
2017-07-10 08-PM,BTCUSD,2405.4,2405.4,2365,2385.09,215.14,511823.87,215.5,215.5,211.41,213.92,6286.21,1341733.46,2404.61,2409.06,2365,2390,757.32,1808550.22
2017-07-10 09-AM,BTCUSD,2517.94,2520.1,2515,2515.42,106.69,268582.86,235.21,235.51,233,235.51,1749.38,409046.81,2515,2520.79,2512.35,2517.83,140.31,353171.57
2017-07-10 09-PM,BTCUSD,2385.09,2385.09,2312.14,2312.14,781.15,1824516.62,213.92,213.92,206.76,208.8,7810.61,1639320.88,2390,2390,2330.05,2341.31,1572.71,3697985.04
2017-07-10 10-AM,BTCUSD,2515.42,2520.1,2503.56,2511.03,244.78,614282.69,235.51,236,233,233,2022.29,473616.3,2517.83,2519.96,2508.25,2514.75,108.21,272033.9
2017-07-10 10-PM,BTCUSD,2312.14,2360.62,2310,2324.78,459.53,1071108,208.8,212.7,205.1,205.38,8916.95,1860476.83,2341.31,2363.65,2315.24,2332.92,985.07,2305836.16
2017-07-10 11-AM,BTCUSD,2511.03,2514.77,2482.64,2482.64,274.72,687365.58,233,235.15,227.55,229.1,4209.13,974753.51,2514.75,2515.14,2492.66,2494.88,357.64,895639.85
2017-07-10 11-PM,BTCUSD,2324.78,2349.24,2265,2339.23,785.14,1805975.4,205.38,211.8,186,210,47044.98,9371990.65,2332.92,2348.98,2250,2331.05,2670.17,6145632.05
2017-07-10 12-AM,BTCUSD,2499,2517.1,2482.5,2488.96,201.83,504128.34,236.4,240.3,235.92,236.5,2312.98,547985.53,2508.99,2514.12,2495.5,2497.15,252.85,632986.75
2017-07-10 12-PM,BTCUSD,2482.64,2482.64,2444.35,2444.47,803.65,1980640.12,229.1,230,222.3,222.3,13513.98,3048418.83,2494.88,2501.07,2460,2470,825.33,2046955.68
2017-07-11 01-AM,BTCUSD,2348.83,2360,2334.66,2350.5,241.06,566760.71,210,211.65,202.26,206.77,6140.06,1271462.24,2363.43,2377.85,2354.55,2373.38,844.61,1999518.68
2017-07-11 01-PM,BTCUSD,2390.2,2404.18,2350.04,2367.15,551.6,1315599.42,209,212.71,197,201.2,14065.69,2867047.65,2408.02,2410,2351.84,2374.97,855.6,2042774.36
2017-07-11 02-AM,BTCUSD,2350.5,2357.99,2308.52,2333.22,224.78,526040.3,206.77,208.38,195.36,201,9180.49,1840180.68,2373.38,2381.04,2325.52,2361.5,827.71,1952519.95
2017-07-11 02-PM,BTCUSD,2367.15,2369.94,2345,2369.72,350.78,827533.79,201.2,203.52,190.3,197.9,15060.97,2970924.45,2374.97,2377.04,2335,2368.96,592.01,1398806.45
2017-07-11 03-AM,BTCUSD,2333.22,2345.5,2302,2304.72,406.21,942185.95,201,205.37,192,193.2,9475.46,1886070.61,2361.5,2368,2318.65,2333.3,704.07,1645073.05
2017-07-11 03-PM,BTCUSD,2369.72,2374.48,2345.1,2356.24,248.65,586218.2,197.9,199.98,194.5,196.75,3720.6,732138,2368.96,2373.46,2360,2365.7,416.75,985996.39
2017-07-11 04-AM,BTCUSD,2304.72,2327.87,2270.14,2319.62,567.06,1303851.89,193.2,204.88,191.56,195.53,13708.23,2698882.53,2333.3,2340,2290.94,2326.78,746.96,1732177.8
2017-07-11 04-PM,BTCUSD,2356.24,2374.31,2350.07,2363.78,220.18,519773.14,196.75,206,195.6,200,7384.57,1485113.41,2365.7,2368.96,2356.02,2360.5,676.19,1597816.76
2017-07-11 05-AM,BTCUSD,2319.62,2333,2300.43,2310,655.91,1526409.22,195.53,203,194,194,7758.15,1540092.34,2326.78,2352.14,2325.99,2331.47,592.68,1385715.59
2017-07-11 05-PM,BTCUSD,2363.78,2364.64,2340.41,2340.41,482.29,1133684.24,200,202,193.45,195,12266.14,2419414.55,2360.5,2365.8,2355.62,2361.42,475.67,1122862.73
2017-07-11 06-AM,BTCUSD,2310,2312.98,2252.84,2260,637.76,1453325.09,194,194.1,178,180,22007.64,4091871.09,2331.47,2331.5,2265,2280,800.26,1838161.86
2017-07-11 06-PM,BTCUSD,2340.41,2344.03,2322.59,2328.81,320.23,747703.07,195,196,190.5,191,8795.33,1698510.97,2361.42,2362.27,2339.98,2346.82,394.99,928564.87
2017-07-11 07-AM,BTCUSD,2260,2336.36,2254,2331.93,1054.19,2415784.6,180,187.5,173.02,187.5,27491.95,4874797.24,2280,2350,2277.85,2345.59,732.59,1699474.25
2017-07-11 07-PM,BTCUSD,2328.81,2342.43,2301,2305.2,452.19,1048194.93,191,192.41,182.55,182.6,11317.21,2110934.79,2346.82,2350.5,2309,2310.83,930.95,2166973.23
2017-07-11 08-AM,BTCUSD,2331.93,2331.93,2300.01,2308,453.62,1049871.71,187.5,188.83,178.81,184.41,17761.75,3272017.68,2345.59,2347.9,2324.55,2325.01,347.65,812722.49
2017-07-11 08-PM,BTCUSD,2305.2,2324.89,2299.75,2318,358.24,827678.82,182.6,192,182.6,190.25,13374.15,2515066.33,2310.83,2337.23,2309.01,2333.01,533.77,1239490.22
2017-07-11 09-AM,BTCUSD,2308,2343.14,2300.01,2342.49,399.99,930275.77,184.41,200,177.41,197,11227.61,2130578.2,2325.01,2362.9,2322.34,2362.9,490.38,1151384
2017-07-11 09-PM,BTCUSD,2318,2350,2318,2327.11,283.91,663618.03,190.25,195.68,187.03,189,10692.26,2048873.34,2333.01,2343.99,2324.14,2329.63,523.7,1224082.64
2017-07-11 10-AM,BTCUSD,2342.49,2358.49,2326.2,2341.24,421.62,988864.94,197,200,189,196,8997.29,1751962.71,2362.9,2371.97,2342.85,2358.24,299.58,706764.67
2017-07-11 10-PM,BTCUSD,2327.11,2344.53,2315.08,2329.01,281.28,655946.9,189,195,187.42,193,5844.84,1112661.8,2329.63,2356.73,2322.41,2341.45,520.12,1216184.69
2017-07-11 11-AM,BTCUSD,2341.24,2360.39,2334.03,2350,197.62,463389.2,196,199.8,193,199,5925.2,1167240.92,2358.24,2374.99,2353.17,2360.1,403.09,952697.34
2017-07-11 11-PM,BTCUSD,2329.01,2340,2302.2,2302.2,204.64,476040.76,193,194.45,188.81,190.99,2495.47,478903.93,2341.45,2342.5,2300,2310.01,784.13,1820818.88
2017-07-11 12-AM,BTCUSD,2339.23,2374.31,2325.01,2348.83,477.99,1125645,210,215.99,197.85,210,15059.82,3168511.1,2331.05,2377.42,2329.68,2363.43,1105.96,2609084.96
2017-07-11 12-PM,BTCUSD,2350,2397.9,2346.26,2390.2,426.57,1011253.34,199,210.94,199,209,11319.64,2317327.18,2360.1,2408.76,2359.98,2408.02,1057.12,2513044.67
2017-07-12 01-AM,BTCUSD,2296.25,2296.98,2251.4,2255,257.2,583461.6,188.5,188.5,183,184,9136.66,1697931.03,2281.8,2293.24,2260,2260.3,480.4,1092291.32
2017-07-12 01-PM,BTCUSD,2351.5,2357.3,2344.92,2351.58,110.06,258585.08,201.15,203,201.1,201.54,1018.49,205436.55,2341.99,2346,2340,2344.3,262.35,614650.75
2017-07-12 02-AM,BTCUSD,2255,2265.51,2235,2258.63,385.52,868181.67,184,186,180.5,184,8261.44,1514141.29,2260.3,2268.89,2250,2255.49,843.93,1904508.59
2017-07-12 02-PM,BTCUSD,2351.58,2367.49,2345.13,2367.49,226.84,535320.94,201.54,204.5,201,204.45,2431.16,492744.31,2344.3,2355.96,2343.06,2354.99,505.2,1187258.64
2017-07-12 03-AM,BTCUSD,2258.63,2283,2250.61,2253.93,245.04,555881.36,184,189.57,183.42,186.24,4604.19,862831.45,2255.49,2293.72,2254,2261.42,738.41,1679791.56
2017-07-12 03-PM,BTCUSD,2367.49,2390.37,2352.85,2370.5,424.8,1008049.33,204.45,208,202.61,203.48,6159.07,1261812.47,2354.99,2380,2354.13,2370,812.18,1922431.23
2017-07-12 04-AM,BTCUSD,2253.93,2314.47,2253.93,2302.44,327.8,748363.91,186.24,197,180.52,195.5,10509.77,2016306.19,2261.42,2322.03,2258.25,2311.11,712.24,1638386.35
2017-07-12 04-PM,BTCUSD,2370.5,2400,2370,2399.5,482.31,1151953.41,203.48,207,203,206.5,4341.74,893260.76,2370,2393.95,2367.05,2393.62,738.53,1758508.14
2017-07-12 05-AM,BTCUSD,2302.44,2316.54,2292.08,2308.3,229.13,527362.77,195.5,196,190,194.98,3034.76,586786.95,2311.11,2313.98,2290,2300.75,727.84,1676552.58
2017-07-12 05-PM,BTCUSD,2399.5,2416.51,2390.94,2397.99,409.64,985076.47,206.5,222.52,206.5,220,21071.72,4539541.97,2393.62,2415,2383.24,2403.61,929.97,2233579.99
2017-07-12 06-AM,BTCUSD,2308.3,2323.05,2299,2315,415.47,961292.48,194.98,199.89,193,198.41,5643.15,1110696.67,2300.75,2311.15,2293.5,2303.08,351.76,810112.09
2017-07-12 06-PM,BTCUSD,2397.99,2409.88,2386.89,2396.5,307.41,736791.34,220,222,216.01,221,11196.53,2452103.87,2403.61,2403.61,2386.19,2400,544.79,1305047.64
2017-07-12 07-AM,BTCUSD,2315,2322.07,2307,2315.42,112.95,261282.19,198.41,200,195,199.47,3760.76,744121.96,2303.08,2309.99,2291.28,2309.27,331.18,761856.17
2017-07-12 07-PM,BTCUSD,2396.5,2411.99,2396.5,2402.38,323.33,777217.43,221,229,220.64,222.4,15384.89,3461042.57,2400,2410,2391.01,2397.69,861.03,2067270.36
2017-07-12 08-AM,BTCUSD,2315.42,2337,2310.85,2327,282.1,656209.7,199.47,206.7,199,202.53,8215.54,1670333.07,2309.27,2328.62,2297.03,2323.6,472.12,1091884.2
2017-07-12 08-PM,BTCUSD,2402.38,2409.08,2366.66,2379.99,306.18,731278.63,222.4,222.68,212.2,214.08,12780.51,2790212.92,2397.69,2403.94,2361.69,2378.52,556.17,1327643.18
2017-07-12 09-AM,BTCUSD,2327,2355.55,2327,2342.7,293.58,688886.33,202.53,209,202.53,203.24,3937.21,812526.38,2323.6,2344.69,2323.56,2337,444.35,1038240.12
2017-07-12 09-PM,BTCUSD,2379.99,2379.99,2351.03,2362.09,313.77,740595.1,214.08,217,207.76,213.85,11190.25,2376210.56,2378.52,2378.58,2350.05,2364.43,593.75,1402857.05
2017-07-12 10-AM,BTCUSD,2342.7,2356.38,2325.56,2345.09,266.39,622926.53,203.24,204.71,196,201.58,4017.92,805956.89,2337,2343.52,2321.54,2338.54,247.19,577055.01
2017-07-12 10-PM,BTCUSD,2362.09,2377.78,2359.58,2369.52,159.24,376798.77,213.85,222.67,213.85,221,6211.76,1351903.03,2364.43,2382.14,2358.35,2376.99,556.96,1319980.14
2017-07-12 11-AM,BTCUSD,2345.09,2361.01,2329.22,2359.21,549.49,1292042.6,201.58,207.59,199.36,206,4136.42,841941.21,2338.54,2365.49,2331.33,2353.23,419.33,984901.21
2017-07-12 11-PM,BTCUSD,2369.52,2380,2351.95,2373.85,263.57,624174.28,221,223,217,223,9928.43,2177287.05,2376.99,2387.73,2357,2383.42,573.52,1360373.3
2017-07-12 12-AM,BTCUSD,2302.2,2306.62,2251.01,2296.25,577.35,1315477.49,190.99,190.99,184.2,188.5,5316.76,994007.27,2310.01,2310.01,2262.73,2281.8,689.68,1578504.68
2017-07-12 12-PM,BTCUSD,2359.21,2365.81,2344.9,2351.5,331.83,782699.74,206,206,201.1,201.15,3355.26,684705.57,2353.23,2365.12,2340,2341.99,440.29,1036764.99
2017-07-13 01-AM,BTCUSD,2383,2391.54,2377.5,2391.43,249.24,594284.88,219,222,216.11,221.49,2904.89,637880.26,2383.62,2392.97,2377.26,2392.96,259.85,619789.35
2017-07-13 01-PM,BTCUSD,2380.89,2384,2348.13,2364.01,257.29,608801.07,210,210,205.5,207,4108.48,850611.35,2380.02,2380.28,2356.04,2362.94,393.52,930552.2
